"Total_BacDive_ids";"Phylum";"Class";"Order";"Family";"Genus";"gram_stain_positive";"gram_stain_negative";"cell_length_<=_0.9";"cell_length_>_0.9_to_1.3";"cell_length_>_1.3_to_2";"cell_length_>_2";"cell_width_<=_0.3";"cell_width_>_0.3_to_0.5";"cell_width_>_0.5_to_0.7";"cell_width_>_0.7";"cell_shape_coccus-shaped";"cell_shape_rod-shaped";"cell_shape_filament-shaped";"cell_shape_ovoid-shaped";"cell_shape_pleomorphic-shaped";"cell_shape_curved-shaped";"cell_shape_other";"cell_shape_spiral-shaped";"motility_no";"motility_yes";"flagellum_arrangement_polar";"flagellum_arrangement_peritrichous";"flagellum_arrangement_gliding";"pigmentation_production_yes";"pigmentation_production_no";"colony_color_colorless";"colony_color_cream";"colony_color_yellow";"colony_color_white";"colony_color_brown";"colony_color_pink";"colony_color_orange";"colony_color_red";"colony_color_grey";"colony_color_green";"colony_color_blue";"forms_multicellular_complex_no";"forms_multicellular_complex_yes";"temperature_opt_<=_10";"temperature_opt_>_10_to_22";"temperature_opt_>_22_to_32";"temperature_opt_>_32_to_42";"temperature_opt_>_42";"temperature_preference_psychrophilic";"temperature_preference_psychrotrophic";"temperature_preference_mesophilic";"temperature_preference_thermophilic";"temperature_range_<=_10";"temperature_range_>_10_to_22";"temperature_range_>_22_to_32";"temperature_range_>_32_to_42";"temperature_range_>_42";"temperature_delta_<=_10";"temperature_delta_>_10_to_25";"temperature_delta_>_25_to_40";"temperature_delta_>_40";"pH_opt_<=_5";"pH_opt_>_5_to_6.5";"pH_opt_>_6.5_to_7.5";"pH_opt_>_7.5_to_8.5";"pH_opt_>_8.5";"pH_preference_acidophile";"pH_preference_acido-neutrophile";"pH_preference_neutrophile";"pH_preference_alkalino-neutrophile";"pH_preference_alkalino-alkaliphile";"pH_range_<=_5";"pH_range_>_5_to_6.5";"pH_range_>_6.5_to_7.5";"pH_range_>_7.5_to_8.5";"pH_range_>_8.5";"pH_delta_<=_1.5";"pH_delta_>_1.5_to_3.5";"pH_delta_>_3.5_to_5.5";"pH_delta_>_5.5";"spore_formation_no";"spore_formation_yes";"halophily_opt_<=_1";"halophily_opt_>_1_to_4";"halophily_opt_>_4_to_8";"halophily_opt_>_8";"halophily_preference_non-halophilic";"halophily_preference_weakly";"halophily_preference_moderate";"halophily_preference_extreme";"halophily_range_<=_1";"halophily_range_>_1_to_4";"halophily_range_>_4_to_8";"halophily_range_>_8";"halophily_delta_<=_1";"halophily_delta_>_1_to_5";"halophily_delta_>_5_to_9";"halophily_delta_>_9";"oxygen_tolerance_facultative";"oxygen_tolerance_microaerophile";"oxygen_tolerance_anaerobe";"oxygen_tolerance_aerobe";"antibiotic_resistance_frequency_<=_0.15";"antibiotic_resistance_frequency_>_0.15_to_0.85";"antibiotic_resistance_frequency_>_0.85";"energy_source_chemotroph";"energy_source_phototroph";"electron_donnor_organotroph";"electron_donnor_lithotroph";"carbon_source_autotroph";"carbon_source_heterotroph";"biosafety_level_1";"biosafety_level_2";"biosafety_level_3";"gc_content_<=_40.2";"gc_content_>_40.2_to_56.4";"gc_content_>_56.4_to_68.1";"gc_content_>_68.1";"rRNA16S_gene_copies_<=_3";"rRNA16S_gene_copies_>_3_to_5";"rRNA16S_gene_copies_>_5_to_7";"rRNA16S_gene_copies_>_7";"estimated_genome_size_<=_3.036";"estimated_genome_size_>_3.036_to_5.196";"estimated_genome_size_>_5.196_to_7.49";"estimated_genome_size_>_7.49"
4;"Synergistota";"Synergistia";"Synergistales";"Synergistaceae";"Acetomicrobium";0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0,333333333333333;0,666666666666667;1;0;0;NA;NA;0;0;0;1;0;0;0;0;0;0;0;NA;NA;0;0;0;0;1;0;0,05;0,192857142857143;0,757142857142857;NA;NA;NA;NA;NA;0;0,333333333333333;0,666666666666667;0;0;0;0,833333333333333;0,166666666666667;0;0;0,196296296296296;0,355555555555555;0,251851851851852;0,196296296296296;NA;NA;NA;NA;NA;0;1;0;0;1;0;0,5;0;0;0,5;0,458333333333333;0,291666666666667;0,25;0;NA;NA;NA;NA;0;0,5;0;0,5;0;0;1;0;NA;NA;NA;1;0;1;0;NA;NA;1;0;0;0;1;0;0;NA;NA;NA;NA;1;0;0;0
2;"Bacillota";"Negativicutes";"Veillonellales-Selenomonadales";"Sporomusaceae";"Acetonema";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;NA;NA;NA;NA;0;1;0;0
1;"Bacteroidota";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Acetothermus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;"Bacillota";"Bacilli";"Acholeplasmatales";"Acholeplasmataceae";"Acholeplasma";0;1;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;0;0,025;0,975;0;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;0,40625;0,59375;0;1;0;0;0;0,8;0,2;0;0;1;0;0;0
12;"Bacillota";"Bacilli";"Mycoplasmatales";"Mycoplasmataceae";"Mesoplasma";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;1;0;0;0;1;0;0;0
238;"Pseudomonadota";"Gammaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Achromobacter";0;1;0,5;0,25;0,125;0,125;0;0,833333333333333;0;0,166666666666667;0,015625;0,84375;0;0,140625;0;0;0;0;0,0606060606060606;0,939393939393939;0;1;0;NA;NA;0,625;0,125;0;0,125;0,125;0;0;0;0;0;0;NA;NA;0;0;0,5;0,5;0;0,0705602703127455;0,476221907905076;0,453217821782178;0;NA;NA;NA;NA;NA;0,345679012345679;0,0617283950617284;0,580246913580247;0,0123456790123457;0;0;1;0;0;0,1;0,2;0,3;0,2;0,2;NA;NA;NA;NA;NA;0;0,5;0,5;0;1;0;NA;NA;NA;NA;0,186792452830189;0,293710691823899;0,519496855345912;0;NA;NA;NA;NA;0,0188679245283019;0,0943396226415094;0,0188679245283019;0,867924528301887;0;0,0072992700729927;0,0072992700729927;0,985401459854015;0;0,0208333333333333;0,979166666666667;NA;NA;NA;NA;NA;NA;0,713414634146341;0,286585365853659;0;0;0;0,892857142857143;0,107142857142857;0,317805383022774;0,682194616977226;0;0;0;0;1;0
8;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Stappiaceae";"Pannonibacter";0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,125;0,875;1;0;0;NA;NA;0;0,625;0;0;0,375;0;0;0;0;0;0;NA;NA;0;0,375;0,5;0,125;0;0,158571428571429;0,609047619047619;0,203809523809524;0,0285714285714286;NA;NA;NA;NA;NA;0;0;0,75;0,25;0;0,0833333333333333;0,0833333333333333;0,0833333333333333;0,75;0,03125;0,0625;0,25;0,25;0,40625;NA;NA;NA;NA;NA;0;0;0,75;0,25;1;0;0,5;0,5;0;0;0,421428571428571;0,421428571428571;0,157142857142857;0;NA;NA;NA;NA;0;0,5;0,25;0,25;1;0;0;0;1;0;0;1;0;1;0;NA;NA;1;0;0;0;0;1;0;1;0;0;0;0;0,3125;0,6875;0
4;"Pseudomonadota";"Gammaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Verticiella";0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;NA;NA;0;0;1;0;0;0,0416666666666667;0,916666666666667;0,0416666666666667;0;NA;NA;NA;NA;NA;0,5;0;0,5;0;NA;NA;NA;NA;NA;0;0;0,5;0,5;0;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;1;0;0;0;0,5;0,5;0;0;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0
1;"Bacillota";"Clostridia";"Peptostreptococcales-Tissierellales";"Acidaminobacteraceae";"Acidaminobacter";0;1;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;NA;NA;NA;NA;0;1;0;0
5;"Bacillota";"Negativicutes";"Acidaminococcales";"Acidaminococcaceae";"Acidaminococcus";0;1;1;0;0;0;NA;NA;NA;NA;1;0;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;NA;NA;NA;NA;NA;NA;0,333333333333333;0,666666666666667;0;0;0,5;0,5;0;0,5;0;0,5;0;1;0;0;0
1;"Pseudomonadota";"Gammaproteobacteria";"Gammaproteobacteria Incertae Sedis";"Unknown Family";"Acidibacter";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
1;"Pseudomonadota";"Alphaproteobacteria";"Acetobacterales";"Acetobacteraceae";"Incertae Sedis";0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;0;1;0;0;1;0;0;0;0;0;0;0;0;NA;NA;0;0;0;1;0;0;0,333333333333333;0,666666666666667;0;NA;NA;NA;NA;NA;0;1;0;0;1;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;0;1;0;0;1;0;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;1;0;1;0;NA;NA;NA;NA;NA;0;0;1;0;1;0;0;0;0;1;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Acetobacterales";"Acetobacteraceae";"Acidicaldus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
6;"Acidobacteriota";"Acidobacteriae";"Terriglobales";"Acidobacteriaceae (Subgroup 1)";"Acidicapsa";0;1;0,25;0,75;0;0;0;0,5;0,5;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;0,375;0;0;0,375;0,125;0,125;0;0;0;0;0;NA;NA;0;0,25;0,75;0;0;0,075;0,85;0,075;0;0,25;0,25;0,25;0,25;0;0,5;0,5;0;0;0,875;0,125;0;0;0;0,708333333333333;0,291666666666667;0;0;0;0,416666666666667;0,416666666666667;0,166666666666667;0;0;0,75;0,25;0;0;1;0;1;0;0;0;1;0;0;0;NA;NA;NA;NA;1;0;0;0;0;0;0;1;0;0,666666666666667;0,333333333333333;NA;NA;NA;NA;NA;NA;1;0;0;0;0,5;0,5;0;NA;NA;NA;NA;0;0;1;0
3;"Bacillota";"Desulfitobacteriia";"Desulfitobacteriales";"Desulfitobacteriaceae";"Paradesulfitobacterium";1;0;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0,333333333333333;0,666666666666667;0;0;NA;NA;NA;NA;NA;1;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0
1;"Actinomycetota";"Acidimicrobiia";"Acidimicrobiales";"Acidimicrobiaceae";"Acidiferrimicrobium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;"Pseudomonadota";"Gammaproteobacteria";"Acidiferrobacterales";"Acidiferrobacteraceae";"Acidiferrobacter";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,75;0,25;0;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;1;0;0;0;0,5;0,5;0;0
4;"Pseudomonadota";"Gammaproteobacteria";"Ectothiorhodospirales";"Acidihalobacteraceae";"Acidihalobacter";0;1;0;1;0;0;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;0;0,35;0,65;0;NA;NA;NA;NA;NA;0;1;0;0;1;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;0,5;0,5;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0
1;"Bacteroidota";"Flavobacteriia";"Flavobacteriales";"Cryomorphaceae";"Acidiluteibacter";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;0;1;0;0
1;"Bacillota";"Clostridia";"Tissierellales";"Acidilutibacteraceae";"Acidilutibacter";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Rhodobacterales";"Paracoccaceae";"Acidimangrovimonas";0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;0;0;NA;NA;0;0;1;0;0;0,2;0,6;0,2;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;1;0;0;0;0,2;0,4;0,2;0,2;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;0;0;1;0;0,25;0,5;0,25;0;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
2;"Pseudomonadota";"Alphaproteobacteria";"Rhodobacterales";"Paracoccaceae";"Allgaiera";0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;0;0;0;0;0;0;NA;NA;0;0;0;1;0;0;0,666666666666667;0,333333333333333;0;NA;NA;NA;NA;NA;0,5;0,5;0;0;0;1;0;0;0;0,25;0,5;0,25;0;0;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;0;1;0;0;0,25;0,5;0,25;0;NA;NA;NA;NA;0;0;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;NA;NA;NA;NA;0;0,5;0,5;0
1;"Actinomycetota";"Acidimicrobiia";"Acidimicrobiales";"Acidimicrobiaceae";"Acidimicrobium";1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;0,75;0,25;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;0,5;1;0;0;0;0;0,6;0,4;1;0;0;0;1;0;0;0
17;"Pseudomonadota";"Alphaproteobacteria";"Acetobacterales";"Acetobacteraceae";"Acidiphilium";0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;NA;NA;0,333333333333333;0;0;0,333333333333333;0;0,333333333333333;0;0;0;0;0;NA;NA;0;0;0;1;0;0;0,892857142857143;0,0892857142857143;0,0178571428571429;NA;NA;NA;NA;NA;0,5;0,5;0;0;NA;NA;NA;NA;NA;0,333333333333333;0,666666666666667;0;0;0;NA;NA;NA;NA;NA;0;0;1;0;1;0;NA;NA;NA;NA;0;0,5;0,5;0;NA;NA;NA;NA;0;1;0;0;0;0;0;1;0;1;0;NA;NA;NA;NA;0;1;1;0;0;0;0;0,818181818181818;0,181818181818182;1;0;0;0;0;1;0;0
2;"Acidobacteriota";"Acidobacteriae";"Terriglobales";"Acidobacteriaceae (Subgroup 1)";"Acidipila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0
22;"Actinomycetota";"Actinobacteria";"Propionibacteriales";"Propionibacteriaceae";"Acidipropionibacterium";1;0;0;1;0;0;NA;NA;NA;NA;0;0,666666666666667;0;0,222222222222222;0,111111111111111;0;0;0;1;0;NA;NA;NA;NA;NA;0;0,333333333333333;0;0;0,333333333333333;0;0,333333333333333;0;0;0;0;NA;NA;0;0;1;0;0;0,00793650793650795;0,670634920634921;0,321428571428571;0;NA;NA;NA;NA;NA;0,8;0;0,2;0;NA;NA;NA;NA;NA;0,428571428571429;0,142857142857143;0,142857142857143;0,142857142857143;0,142857142857143;NA;NA;NA;NA;NA;0;0;1;0;1;0;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0,333333333333333;0,666666666666667;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0,857142857142857;0,142857142857143;0,291666666666667;0,708333333333333;0;0;0,461538461538462;0,538461538461538;0;0
3;"Acidobacteriota";"Acidobacteriae";"Terriglobales";"Acidobacteriaceae (Subgroup 1)";"Incertae Sedis";0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;0;0;0;0;NA;NA;0;0;0;1;0;0,0833333333333335;0,583333333333333;0,25;0,0833333333333335;NA;NA;NA;NA;NA;0;0;1;0;0;1;0;0;0;0,25;0,5;0,25;0;0;NA;NA;NA;NA;NA;0;1;0;0;1;0;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;1;0;1;0;NA;NA;1;0;0;0;0,333333333333333;0,666666666666667;0;1;0;0;0;0;0,5;0;0,5
4;"Pseudomonadota";"Alphaproteobacteria";"Acetobacterales";"Acetobacteraceae";"Acidisoma";0;1;0;0;1;0;0;0;0,5;0,5;1;0;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;0;0,25;0;0,25;0;0,5;0;0;0;0;0;NA;NA;0;0,75;0,25;0;0;0,1625;0,8375;0;0;NA;NA;NA;NA;NA;0;0;1;0;0,5;0,5;0;0;0;0,366666666666666;0,366666666666666;0,183333333333334;0,0833333333333335;0;NA;NA;NA;NA;NA;0;0;1;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;1;0;1;0;1;0;NA;NA;1;0;0;0;0;1;0;NA;NA;NA;NA;0;0;1;0
1;"Pseudomonadota";"Alphaproteobacteria";"Acetobacterales";"Acetobacteraceae";"Acidisphaera";0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;NA;NA;NA;1;0;0;0;0;0;0;0,333333333333333;0,333333333333333;0,333333333333333;0;0;0;NA;NA;0;0;0,5;0,5;0;0;0,666666666666667;0,333333333333333;0;NA;NA;NA;NA;NA;0;1;0;0;1;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
1;"Actinomycetota";"Acidimicrobiia";"Acidimicrobiales";"Acidimicrobiaceae";"Aciditerrimonas";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;1;NA;NA;NA;NA;1;0;0;0
